,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,rating_numerator,rating_denominator,name,retweet_count,favorite_count,url,stage
1337,705102439679201280,,,2016-03-02 18:48:16 +0000,Iphone,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,10,10,Terrenth,0,0,https://t.co/Pg18CDFC7Z,
1338,705066031337840642,,,2016-03-02 16:23:36 +0000,Iphone,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,12,10,Reese,0,0,https://t.co/VA6jnNUyuW,
1339,704871453724954624,6.671521640794235e+17,4196983835.0,2016-03-02 03:30:25 +0000,Iphone,I found a forest Pipsy. 12/10 https://t.co/mIQ1KoVsmU,12,10,None,0,0,https://t.co/mIQ1KoVsmU,
1340,704859558691414016,,,2016-03-02 02:43:09 +0000,Iphone,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu,10,10,a,0,0,https://t.co/81mvJ0rGRu,pupper
1341,704847917308362754,,,2016-03-02 01:56:53 +0000,Iphone,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",12,10,None,0,0,https://t.co/kQPVxqA3gq,
1342,704819833553219584,,,2016-03-02 00:05:17 +0000,Iphone,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet https://t.co/EatAd8JhyW,7,10,Chesterson,0,0,https://t.co/EatAd8JhyW,
1343,704761120771465216,,,2016-03-01 20:11:59 +0000,Iphone,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5,13,10,None,0,0,https://t.co/Lu0ECu5tO5,pupper
1344,704499785726889984,,,2016-03-01 02:53:32 +0000,Iphone,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,12,10,None,0,0,https://t.co/dlF93GLnDc,
1345,704491224099647488,7.044857446399099e+17,28785486.0,2016-03-01 02:19:31 +0000,Iphone,"13/10 hero af
@ABC",13,10,None,0,0,"af
@ABC",
1346,704480331685040129,,,2016-03-01 01:36:14 +0000,Iphone,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,11,10,Lucia,0,0,https://t.co/qv6qlEUCEe,
1347,704364645503647744,,,2016-02-29 17:56:32 +0000,Iphone,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,12,10,Bisquick,0,0,https://t.co/5zX5XD3i6K,
1348,704347321748819968,,,2016-02-29 16:47:42 +0000,Iphone,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,10,10,Ralphson,0,0,https://t.co/INphk4ltkZ,pupper
1349,704134088924532736,,,2016-02-29 02:40:23 +0000,Vine,This sneezy pupper is just adorable af. 12/10 (vid by @gwilks1) https://t.co/h5aI0Tim4j,12,10,None,0,0,https://t.co/h5aI0Tim4j,pupper
1350,704113298707505153,,,2016-02-29 01:17:46 +0000,Iphone,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley https://t.co/XpYMBQ1FD8,8,10,Stanley,0,0,https://t.co/XpYMBQ1FD8,
1351,704054845121142784,,,2016-02-28 21:25:30 +0000,Iphone,Here is a whole flock of puppers.  60/50 I'll take the lot https://t.co/9dpcw6MdWa,12,10,a,0,0,https://t.co/9dpcw6MdWa,pupper
1352,703774238772166656,,,2016-02-28 02:50:28 +0000,Iphone,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",10,10,None,0,0,https://t.co/ZvxdB4i9AG,
1353,703769065844768768,,,2016-02-28 02:29:55 +0000,Iphone,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,10,10,None,0,0,https://t.co/QQZDCYl6zT,
1354,703631701117943808,,,2016-02-27 17:24:05 +0000,Iphone,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes https://t.co/XTVbSRdvcp,11,10,Bella,0,0,https://t.co/XTVbSRdvcp,
1355,703611486317502464,,,2016-02-27 16:03:45 +0000,Iphone,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,10,10,Scooter,0,0,https://t.co/JSmX1FIEaW,pupper
1356,703425003149250560,7.030419496500347e+17,4196983835.0,2016-02-27 03:42:44 +0000,Iphone,"Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs... 9/10 https://t.co/6JYLpUmBrC",9,10,None,0,0,https://t.co/6JYLpUmBrC,
1357,703407252292673536,,,2016-02-27 02:32:12 +0000,Iphone,This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ,10,10,None,0,0,https://t.co/GUbFF4o6dZ,pupper
1358,703382836347330562,,,2016-02-27 00:55:11 +0000,Iphone,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,12,10,Charlie,0,0,https://t.co/B9dOrmnPVt,
1359,703356393781329922,,,2016-02-26 23:10:06 +0000,Iphone,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,9,10,Socks,0,0,https://t.co/8rc5I22bBf,
1360,703268521220972544,,,2016-02-26 17:20:56 +0000,Iphone,Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,12,10,None,0,0,https://t.co/eBcqv9SPkY,pupper
1361,703079050210877440,,,2016-02-26 04:48:02 +0000,Iphone,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,11,10,a,0,0,https://t.co/hMjzhdUHaW,
1362,703041949650034688,,,2016-02-26 02:20:37 +0000,Iphone,This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR,10,10,an,0,0,https://t.co/iHe6liLwWR,
1363,702932127499816960,,,2016-02-25 19:04:13 +0000,Iphone,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet https://t.co/LUFnwzznaV,6,10,Chip,0,0,https://t.co/LUFnwzznaV,
1364,702899151802126337,,,2016-02-25 16:53:11 +0000,Vine,Say hello to Luna. Her tongue is malfunctioning (tragic). 12/10 please enjoy (vid by @LilyArtz) https://t.co/F9aLnADVIw,12,10,Luna,0,0,https://t.co/F9aLnADVIw,
1365,702684942141153280,,,2016-02-25 02:42:00 +0000,Iphone,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,11,10,Lucy,0,0,https://t.co/d2b5C2R0aO,
1366,702671118226825216,,,2016-02-25 01:47:04 +0000,Iphone,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,10,10,Rambo,0,0,https://t.co/MpH1Fe9LhZ,
1367,702598099714314240,,,2016-02-24 20:56:55 +0000,Iphone,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",11,10,Sansa,0,0,https://t.co/IpAoztle2s,pupper
1368,702539513671897089,,,2016-02-24 17:04:07 +0000,Iphone,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet https://t.co/4EnShAQjv6,12,10,a,0,0,https://t.co/4EnShAQjv6,
1369,702332542343577600,,,2016-02-24 03:21:41 +0000,Vine,This is Rudy. He's going to be a star. 13/10 talented af (vid by @madalynrossi) https://t.co/Dph4FDGoMd,13,10,Rudy,0,0,https://t.co/Dph4FDGoMd,
1370,702321140488925184,,,2016-02-24 02:36:23 +0000,Iphone,Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5,12,10,None,0,0,https://t.co/7u8mM99Tj5,
1371,702276748847800320,,,2016-02-23 23:39:59 +0000,Iphone,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 https://t.co/rSNCEiTtfI",11,10,None,0,0,https://t.co/rSNCEiTtfI,
1372,702217446468493312,,,2016-02-23 19:44:20 +0000,Iphone,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY",9,10,None,0,0,https://t.co/y35Y1TJERY,
1373,701981390485725185,,,2016-02-23 04:06:20 +0000,Iphone,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY,12,10,Fiji,0,0,https://t.co/fZRob6eotY,
1374,701952816642965504,,,2016-02-23 02:12:47 +0000,Iphone,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX,11,10,Rilo,0,0,https://t.co/KInss2PXyX,
1375,701889187134500865,,,2016-02-22 21:59:57 +0000,Iphone,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo https://t.co/rH9SQgZUnQ,11,10,Bilbo,0,0,https://t.co/rH9SQgZUnQ,
1376,701805642395348998,,,2016-02-22 16:27:58 +0000,Vine,Please pray for this pupper. Nothing wrong with her she just can't stop getting hit with banana peels. 11/10 https://t.co/8sdVenUAqr,11,10,None,0,0,https://t.co/8sdVenUAqr,pupper
1377,701601587219795968,,,2016-02-22 02:57:08 +0000,Iphone,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,10,10,Coopson,0,0,https://t.co/MWw3pVMhJA,
1378,701570477911896070,,,2016-02-22 00:53:31 +0000,Iphone,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx,9,10,Yoda,0,0,https://t.co/yVdMsVYHIx,
1379,701545186879471618,,,2016-02-21 23:13:01 +0000,Iphone,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,10,10,Millie,0,0,https://t.co/SDVkc4m96M,pupper
1380,701214700881756160,,,2016-02-21 01:19:47 +0000,Iphone,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",12,10,None,0,0,https://t.co/JKXh0NbBNL,
1381,700890391244103680,,,2016-02-20 03:51:05 +0000,Iphone,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 https://t.co/TBv7Qh1zxZ,11,10,Chet,0,0,https://t.co/TBv7Qh1zxZ,
1382,700864154249383937,,,2016-02-20 02:06:50 +0000,Iphone,"""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell https://t.co/ItSsE92gCW",12,10,a,0,0,https://t.co/ItSsE92gCW,pupper
1383,700847567345688576,,,2016-02-20 01:00:55 +0000,Iphone,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,10,10,Crouton,0,0,https://t.co/110Eeg7KW3,
1384,700796979434098688,,,2016-02-19 21:39:54 +0000,Iphone,This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. 7/10 daaamn Daniel https://t.co/5XaR0kj8cr,7,10,Daniel,0,0,https://t.co/5XaR0kj8cr,
1385,700747788515020802,,,2016-02-19 18:24:26 +0000,Iphone,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU,11,10,very,0,0,https://t.co/22x9SbCYCU,
1386,700518061187723268,,,2016-02-19 03:11:35 +0000,Iphone,This is Vincent. He's the man your girl is with when she's not with you. 10/10 https://t.co/JQGMP7kzjD,10,10,Vincent,0,0,https://t.co/JQGMP7kzjD,
1387,700505138482569216,,,2016-02-19 02:20:14 +0000,Iphone,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia https://t.co/5fMdH8GFaq,12,10,Kaia,0,0,https://t.co/5fMdH8GFaq,
1388,700462010979500032,,,2016-02-18 23:28:52 +0000,Iphone,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 https://t.co/ALO02IAKCn,6,10,Murphy,0,0,https://t.co/ALO02IAKCn,
1389,700167517596164096,,,2016-02-18 03:58:39 +0000,Iphone,This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s,10,10,Dotsy,0,0,https://t.co/A0h4lnhU4s,
1390,700151421916807169,,,2016-02-18 02:54:41 +0000,Iphone,If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10 https://t.co/o9aJVPB25n,11,10,None,0,0,https://t.co/o9aJVPB25n,pupper
1391,700143752053182464,,,2016-02-18 02:24:13 +0000,Iphone,When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper https://t.co/Fbdr5orUrJ,10,10,None,0,0,https://t.co/Fbdr5orUrJ,pupper
1392,700062718104104960,,,2016-02-17 21:02:13 +0000,Iphone,This is Eazy-E. He's colorful af. Must be rare. Submerged in Sprite (rad). Doesn't perform well when not wet. 6/10 https://t.co/UtFI7eUCjE,6,10,Eazy,0,0,https://t.co/UtFI7eUCjE,
1393,700029284593901568,,,2016-02-17 18:49:22 +0000,Iphone,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,10,10,Coops,0,0,https://t.co/8Nuny4lLE3,
1394,700002074055016451,,,2016-02-17 17:01:14 +0000,Iphone,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 https://t.co/x0ZDlNqfb1,9,10,Thumas,0,0,https://t.co/x0ZDlNqfb1,
1395,699801817392291840,,,2016-02-17 03:45:29 +0000,Iphone,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper https://t.co/qI8yvqKG02,11,10,Cooper,0,0,https://t.co/qI8yvqKG02,pupper
1396,699788877217865730,,,2016-02-17 02:54:04 +0000,Iphone,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp,12,10,Nala,0,0,https://t.co/5bjrIRqByp,
1397,699779630832685056,,,2016-02-17 02:17:19 +0000,Iphone,Take all my money. 10/10 https://t.co/B28ebc5LzQ,10,10,None,0,0,https://t.co/B28ebc5LzQ,
1398,699775878809702401,,,2016-02-17 02:02:25 +0000,Iphone,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup https://t.co/TEHu55ZQKD,11,10,Fillup,0,0,https://t.co/TEHu55ZQKD,
1399,699691744225525762,,,2016-02-16 20:28:06 +0000,Iphone,"This is Dave. He's a tropical pup. Short lil legs (dachshund mix?) Excels underwater, but refuses to eat kibble 5/10 https://t.co/ZJnCxlIf62",5,10,Dave,0,0,https://t.co/ZJnCxlIf62,
1400,699446877801091073,,,2016-02-16 04:15:05 +0000,Iphone,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10 https://t.co/9fojElzIxx",12,10,Archie,0,0,https://t.co/9fojElzIxx,
1401,699434518667751424,,,2016-02-16 03:25:58 +0000,Iphone,I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10 https://t.co/hTE2PEwGvi,12,10,None,0,0,https://t.co/hTE2PEwGvi,pupper
1402,699423671849451520,,,2016-02-16 02:42:52 +0000,Iphone,"""Don't ever talk to me or my son again."" ...both 10/10 https://t.co/b8ncwl6TlE",10,10,None,0,0,https://t.co/b8ncwl6TlE,
1403,699413908797464576,,,2016-02-16 02:04:04 +0000,Iphone,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively https://t.co/6r4GFZY5WS",11,10,Miley,0,0,https://t.co/6r4GFZY5WS,
1404,699370870310113280,,,2016-02-15 23:13:03 +0000,Iphone,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well https://t.co/iNFIHvcVur,11,10,Calbert,0,0,https://t.co/iNFIHvcVur,
1405,699323444782047232,,,2016-02-15 20:04:36 +0000,Iphone,"""I'm bathing the children what do you want?""  ...both 10/10 https://t.co/Rizm1LWh4z",10,10,None,0,0,https://t.co/Rizm1LWh4z,
1406,699088579889332224,,,2016-02-15 04:31:20 +0000,Iphone,This is Charl. He's a bully. Chucks that dumbbell around like its nothing. Sharp neck. Exceptionally unfluffy. 3/10 https://t.co/VfLoDZecJ7,3,10,Charl,0,0,https://t.co/VfLoDZecJ7,
1407,699079609774645248,,,2016-02-15 03:55:41 +0000,Iphone,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10 https://t.co/A2j2StfNgL,8,10,Reagan,0,0,https://t.co/A2j2StfNgL,
1408,699072405256409088,,,2016-02-15 03:27:04 +0000,Iphone,ERMAHGERD 12/10 please enjoy https://t.co/7WrAWKdBac,12,10,None,0,0,https://t.co/7WrAWKdBac,
1409,699060279947165696,,,2016-02-15 02:38:53 +0000,Vine,This is Yukon. He pukes rainbows. 12/10 magical af https://t.co/n6wND1v7il,12,10,Yukon,0,0,https://t.co/n6wND1v7il,
1410,699036661657767936,,,2016-02-15 01:05:02 +0000,Iphone,HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD 13/10 for all https://t.co/7u6VnZ1UFe,13,10,None,0,0,https://t.co/7u6VnZ1UFe,
1411,698989035503689728,,,2016-02-14 21:55:47 +0000,Iphone,This is Oliver. He does toe touches in his sleep. 13/10 precious af https://t.co/3BrRIWjG35,13,10,Oliver,0,0,https://t.co/3BrRIWjG35,
1412,698953797952008193,,,2016-02-14 19:35:46 +0000,Iphone,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles https://t.co/oW9XMYG3F4,11,10,CeCe,0,0,https://t.co/oW9XMYG3F4,
1413,698907974262222848,,,2016-02-14 16:33:40 +0000,Iphone,This dog is never sure if he's doing the right thing. 10/10 https://t.co/GXq43zFfBu,10,10,None,0,0,https://t.co/GXq43zFfBu,
1414,698710712454139905,,,2016-02-14 03:29:49 +0000,Iphone,This is Cuddles. He's not entirely sure how doors work. 10/10 I believe in you Cuddles https://t.co/rKjK88D05Z,10,10,Cuddles,0,0,https://t.co/rKjK88D05Z,
1415,698703483621523456,,,2016-02-14 03:01:06 +0000,Iphone,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet https://t.co/hEH19t1eFp,7,10,Rusty,0,0,https://t.co/hEH19t1eFp,
1416,698635131305795584,,,2016-02-13 22:29:29 +0000,Iphone,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12/10 (Vid by @pootdanielle) https://t.co/rb8nzVNh7F,12,10,None,0,0,https://t.co/rb8nzVNh7F,
1417,698549713696649216,,,2016-02-13 16:50:04 +0000,Iphone,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude https://t.co/EPdQquc1dG,9,10,Claude,0,0,https://t.co/EPdQquc1dG,
1418,698355670425473025,,,2016-02-13 03:59:01 +0000,Iphone,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need https://t.co/MrdPZz1CGk,10,10,Jessiga,0,0,https://t.co/MrdPZz1CGk,
1419,698342080612007937,,,2016-02-13 03:05:01 +0000,Iphone,This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21) https://t.co/VmFfWMjNkp,11,10,Maximus,0,0,https://t.co/VmFfWMjNkp,
1420,698262614669991936,,,2016-02-12 21:49:15 +0000,Iphone,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup https://t.co/S712MJXulD,11,10,Franklin,0,0,https://t.co/S712MJXulD,
1421,698195409219559425,,,2016-02-12 17:22:12 +0000,Iphone,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https://t.co/GPaoH5qWEk,9,10,Beau,0,0,https://t.co/GPaoH5qWEk,
1422,698178924120031232,,,2016-02-12 16:16:41 +0000,Iphone,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup https://t.co/BJbtCqGwZK,10,10,Lily,0,0,https://t.co/BJbtCqGwZK,
1423,697995514407682048,,,2016-02-12 04:07:53 +0000,Iphone,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10 https://t.co/yAASRDPJnQ",11,10,None,0,0,https://t.co/yAASRDPJnQ,
1424,697990423684476929,,,2016-02-12 03:47:39 +0000,Iphone,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose https://t.co/MVvbQW88Pv,11,10,Doug,0,0,https://t.co/MVvbQW88Pv,
1425,697943111201378304,,,2016-02-12 00:39:39 +0000,Iphone,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10 https://t.co/e8bj97CisO,10,10,Cassie,0,0,https://t.co/e8bj97CisO,
1426,697881462549430272,,,2016-02-11 20:34:41 +0000,Iphone,This is Carter. He wakes up in the morning and pisses excellence. 10/10 best there is plain and simple https://t.co/pHktDjpFr8,10,10,Carter,0,0,https://t.co/pHktDjpFr8,
1427,697630435728322560,,,2016-02-11 03:57:11 +0000,Vine,Pls make sure ur dogs have gone through some barkour training b4 they attempt stunts like this. 8/10 https://t.co/VmF35YvtqP,8,10,None,0,0,https://t.co/VmF35YvtqP,
1428,697616773278015490,,,2016-02-11 03:02:54 +0000,Iphone,This pupper doubles as a hallway rug. Very rare. Versatile af. 11/10 https://t.co/Jxd5pR02Cn,11,10,None,0,0,https://t.co/Jxd5pR02Cn,pupper
1429,697596423848730625,,,2016-02-11 01:42:02 +0000,Iphone,Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo. 11/10 https://t.co/5USjFjKI7Z,11,10,None,0,0,https://t.co/5USjFjKI7Z,pupper
1430,697575480820686848,,,2016-02-11 00:18:49 +0000,Iphone,This is Ole. He's not sure how to gravity. 8/10 https://t.co/PsqqotpBBQ,8,10,Ole,0,0,https://t.co/PsqqotpBBQ,
1431,697516214579523584,,,2016-02-10 20:23:19 +0000,Vine,Say hello to Pherb. He does parkour. 9/10 https://t.co/LHFfUyLBZT,9,10,Pherb,0,0,https://t.co/LHFfUyLBZT,
1432,697482927769255936,,,2016-02-10 18:11:03 +0000,Iphone,Meet Blipson. He's a Doowap Hufflepuff. That Ugg is his temporary home while he's struggling with unemployment 11/10 https://t.co/YKvt0J5MXr,11,10,Blipson,0,0,https://t.co/YKvt0J5MXr,
1433,697463031882764288,,,2016-02-10 16:51:59 +0000,Iphone,Happy Wednesday here's a bucket of pups. 44/40 would pet all at once https://t.co/HppvrYuamZ,11,10,None,0,0,https://t.co/HppvrYuamZ,
1434,697270446429966336,,,2016-02-10 04:06:43 +0000,Iphone,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10 https://t.co/7rS33sCKMS,10,10,Bentley,0,0,https://t.co/7rS33sCKMS,
1435,697259378236399616,,,2016-02-10 03:22:44 +0000,Iphone,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10 https://t.co/iAeQNueou8",8,10,getting,0,0,https://t.co/iAeQNueou8,
1436,697255105972801536,,,2016-02-10 03:05:46 +0000,Iphone,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy https://t.co/Oe0XSGmfoP,10,10,Charlie,0,0,https://t.co/Oe0XSGmfoP,
1437,697242256848379904,,,2016-02-10 02:14:42 +0000,Iphone,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor https://t.co/7GQ7BTxywN,10,10,Oakley,0,0,https://t.co/7GQ7BTxywN,
1438,696900204696625153,,,2016-02-09 03:35:31 +0000,Iphone,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days https://t.co/NKuON5Al8i,12,10,Rosie,0,0,https://t.co/NKuON5Al8i,
1439,696894894812565505,,,2016-02-09 03:14:25 +0000,Iphone,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 https://t.co/RJvUjgGH5z,9,10,None,0,0,https://t.co/RJvUjgGH5z,
1440,696886256886657024,,,2016-02-09 02:40:05 +0000,Iphone,Guys I found the dog from Up. 12/10 https://t.co/WqoZtX9jmJ,12,10,None,0,0,https://t.co/WqoZtX9jmJ,
1441,696877980375769088,,,2016-02-09 02:07:12 +0000,Iphone,This is Misty. She's in a predicament. Not sure what next move should be. 9/10 stay calm pupper I'm comin https://t.co/XhR7PAgcwF,9,10,Misty,0,0,https://t.co/XhR7PAgcwF,pupper
1442,696754882863349760,,,2016-02-08 17:58:03 +0000,Iphone,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10 https://t.co/l9k7TPP7Tp,10,10,Reptar,0,0,https://t.co/l9k7TPP7Tp,
1443,696744641916489729,,,2016-02-08 17:17:22 +0000,Vine,This is Klevin. He doesn't want his family brainwashed by mainstream media. 10/10 (vid by @AshtonHose) https://t.co/ghhbMAFPW8,10,10,Klevin,0,0,https://t.co/ghhbMAFPW8,
1444,696713835009417216,,,2016-02-08 15:14:57 +0000,Iphone,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper https://t.co/6J8Ibwy1X6,9,10,Trevith,0,0,https://t.co/6J8Ibwy1X6,pupper
1445,696518437233913856,,,2016-02-08 02:18:30 +0000,Iphone,Oh my god 10/10 for every little hot dog pupper,10,10,None,0,0,pupper,pupper
1446,696490539101908992,6.964887109012603e+17,4196983835.0,2016-02-08 00:27:39 +0000,Iphone,After reading the comments I may have overestimated this pup. Downgraded to a 1/10. Please forgive me,1,10,None,0,0,me,
1447,696488710901260288,,,2016-02-08 00:20:23 +0000,Iphone,12/10 revolutionary af https://t.co/zKzq4nIY86,12,10,None,0,0,https://t.co/zKzq4nIY86,
1448,696405997980676096,,,2016-02-07 18:51:43 +0000,Iphone,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb https://t.co/CIFLjiTFwZ,7,10,Berb,0,0,https://t.co/CIFLjiTFwZ,
1449,696100768806522880,,,2016-02-06 22:38:50 +0000,Vine,This poor pupper has been stuck in a vortex since last week. Please keep her in your thoughts. 10/10 https://t.co/7ODQWHwYDx,10,10,None,0,0,https://t.co/7ODQWHwYDx,pupper
1450,695816827381944320,,,2016-02-06 03:50:33 +0000,Iphone,Here's a dog enjoying a sunset. 11/10 would trade lives with https://t.co/VsQdLxrv9h,11,10,None,0,0,https://t.co/VsQdLxrv9h,
1451,695794761660297217,,,2016-02-06 02:22:53 +0000,Iphone,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal https://t.co/PccQ1CFEDd,13,10,Wyatt,0,0,https://t.co/PccQ1CFEDd,
1452,695767669421768709,6.75349384339542e+17,4196983835.0,2016-02-06 00:35:13 +0000,Iphone,If you are aware of who is making these please let me know. 13/10 vroom vroom https://t.co/U0D1sbIDrG,13,10,None,0,0,https://t.co/U0D1sbIDrG,
